#    L    TT             EE             BB             TE          
   396   0.176932E+04   0.216423E+02   0.403551E-01   0.720479E+01
   397   0.176340E+04   0.216355E+02   0.404781E-01   0.528690E+01
   398   0.175800E+04   0.216241E+02   0.406017E-01   0.337648E+01
   399   0.175299E+04   0.216091E+02   0.407260E-01   0.147441E+01
   400   0.174835E+04   0.215903E+02   0.408510E-01  -0.418417E+00
   401   0.174417E+04   0.215671E+02   0.409768E-01  -0.230141E+01
   402   0.174043E+04   0.215395E+02   0.411033E-01  -0.417364E+01
   403   0.173708E+04   0.215089E+02   0.412305E-01  -0.603453E+01
   404   0.173410E+04   0.214738E+02   0.413585E-01  -0.788251E+01
   405   0.173158E+04   0.214343E+02   0.414872E-01  -0.971841E+01
   406   0.172935E+04   0.213918E+02   0.416168E-01  -0.115400E+02
   407   0.172758E+04   0.213450E+02   0.417471E-01  -0.133488E+02
   408   0.172619E+04   0.212944E+02   0.418783E-01  -0.151402E+02
   409   0.172524E+04   0.212408E+02   0.420103E-01  -0.169167E+02
   410   0.172460E+04   0.211821E+02   0.421431E-01  -0.186773E+02
   411   0.172441E+04   0.211204E+02   0.422768E-01  -0.204200E+02
   412   0.172452E+04   0.210550E+02   0.424114E-01  -0.221453E+02
   413   0.172501E+04   0.209860E+02   0.425469E-01  -0.238520E+02
   414   0.172580E+04   0.209133E+02   0.426832E-01  -0.255398E+02
   415   0.172704E+04   0.208376E+02   0.428205E-01  -0.272067E+02
   416   0.172858E+04   0.207575E+02   0.429587E-01  -0.288542E+02
   417   0.173042E+04   0.206744E+02   0.430978E-01  -0.304814E+02
   418   0.173264E+04   0.205862E+02   0.432378E-01  -0.320854E+02
   419   0.173523E+04   0.204958E+02   0.433788E-01  -0.336670E+02
   420   0.173813E+04   0.204024E+02   0.435208E-01  -0.352262E+02
   421   0.174139E+04   0.203054E+02   0.436637E-01  -0.367614E+02
   422   0.174496E+04   0.202047E+02   0.438076E-01  -0.382734E+02
   423   0.174876E+04   0.201003E+02   0.439525E-01  -0.397601E+02
   424   0.175285E+04   0.199930E+02   0.440983E-01  -0.412221E+02
   425   0.175732E+04   0.198820E+02   0.442452E-01  -0.426573E+02
   426   0.176209E+04   0.197688E+02   0.443930E-01  -0.440663E+02
   427   0.176709E+04   0.196519E+02   0.445419E-01  -0.454500E+02
   428   0.177239E+04   0.195322E+02   0.446918E-01  -0.468045E+02
   429   0.177791E+04   0.194094E+02   0.448426E-01  -0.481315E+02
   430   0.178380E+04   0.192845E+02   0.449945E-01  -0.494309E+02
   431   0.178992E+04   0.191560E+02   0.451474E-01  -0.507012E+02
   432   0.179619E+04   0.190245E+02   0.453013E-01  -0.519431E+02
   433   0.180284E+04   0.188915E+02   0.454562E-01  -0.531538E+02
   434   0.180964E+04   0.187549E+02   0.456122E-01  -0.543361E+02
   435   0.181666E+04   0.186168E+02   0.457691E-01  -0.554880E+02
   436   0.182398E+04   0.184759E+02   0.459271E-01  -0.566092E+02
   437   0.183153E+04   0.183319E+02   0.460860E-01  -0.576985E+02
   438   0.183922E+04   0.181859E+02   0.462460E-01  -0.587557E+02
   439   0.184722E+04   0.180383E+02   0.464069E-01  -0.597824E+02
   440   0.185537E+04   0.178879E+02   0.465689E-01  -0.607756E+02
   441   0.186374E+04   0.177352E+02   0.467318E-01  -0.617375E+02
   442   0.187218E+04   0.175804E+02   0.468957E-01  -0.626659E+02
   443   0.188093E+04   0.174241E+02   0.470606E-01  -0.635616E+02
   444   0.188983E+04   0.172664E+02   0.472264E-01  -0.644231E+02
   445   0.189888E+04   0.171050E+02   0.473932E-01  -0.652511E+02
   446   0.190800E+04   0.169437E+02   0.475609E-01  -0.660441E+02
   447   0.191735E+04   0.167809E+02   0.477296E-01  -0.668043E+02
   448   0.192678E+04   0.166152E+02   0.478991E-01  -0.675304E+02
   449   0.193643E+04   0.164488E+02   0.480696E-01  -0.682207E+02
   450   0.194623E+04   0.162817E+02   0.482410E-01  -0.688776E+02
   451   0.195611E+04   0.161124E+02   0.484133E-01  -0.694987E+02
   452   0.196606E+04   0.159424E+02   0.485864E-01  -0.700864E+02
   453   0.197624E+04   0.157717E+02   0.487604E-01  -0.706384E+02
   454   0.198642E+04   0.155995E+02   0.489352E-01  -0.711563E+02
   455   0.199668E+04   0.154267E+02   0.491109E-01  -0.716400E+02
   456   0.200716E+04   0.152524E+02   0.492873E-01  -0.720828E+02
   457   0.201757E+04   0.150782E+02   0.494646E-01  -0.724989E+02
   458   0.202812E+04   0.149032E+02   0.496426E-01  -0.728698E+02
   459   0.203876E+04   0.147283E+02   0.498214E-01  -0.732110E+02
   460   0.204947E+04   0.145520E+02   0.500009E-01  -0.735165E+02
   461   0.206018E+04   0.143757E+02   0.501812E-01  -0.737873E+02
   462   0.207097E+04   0.141987E+02   0.503622E-01  -0.740173E+02
   463   0.208176E+04   0.140225E+02   0.505438E-01  -0.742251E+02
   464   0.209255E+04   0.138463E+02   0.507262E-01  -0.743810E+02
   465   0.210334E+04   0.136702E+02   0.509091E-01  -0.745147E+02
   466   0.211421E+04   0.134933E+02   0.510928E-01  -0.746040E+02
   467   0.212515E+04   0.133173E+02   0.512770E-01  -0.746636E+02
   468   0.213602E+04   0.131420E+02   0.514618E-01  -0.746863E+02
   469   0.214689E+04   0.129660E+02   0.516473E-01  -0.746794E+02
   470   0.215784E+04   0.127916E+02   0.518332E-01  -0.746356E+02
   471   0.216856E+04   0.126187E+02   0.520197E-01  -0.745547E+02
   472   0.217944E+04   0.124458E+02   0.522068E-01  -0.744443E+02
   473   0.219024E+04   0.122737E+02   0.523943E-01  -0.742969E+02
   474   0.220104E+04   0.121032E+02   0.525823E-01  -0.741200E+02
   475   0.221184E+04   0.119326E+02   0.527707E-01  -0.739062E+02
   476   0.222250E+04   0.117643E+02   0.529596E-01  -0.736576E+02
   477   0.223308E+04   0.115969E+02   0.531489E-01  -0.733839E+02
   478   0.224366E+04   0.114301E+02   0.533386E-01  -0.730666E+02
   479   0.225417E+04   0.112657E+02   0.535286E-01  -0.727302E+02
   480   0.226461E+04   0.111027E+02   0.537190E-01  -0.723554E+02
   481   0.227497E+04   0.109413E+02   0.539098E-01  -0.719458E+02
   482   0.228534E+04   0.107822E+02   0.541008E-01  -0.715075E+02
   483   0.229548E+04   0.106245E+02   0.542921E-01  -0.710427E+02
   484   0.230547E+04   0.104691E+02   0.544837E-01  -0.705454E+02
   485   0.231554E+04   0.103152E+02   0.546755E-01  -0.700171E+02
   486   0.232546E+04   0.101644E+02   0.548675E-01  -0.694600E+02
   487   0.233523E+04   0.100157E+02   0.550597E-01  -0.688741E+02
   488   0.234485E+04   0.986859E+01   0.552521E-01  -0.682588E+02
   489   0.235440E+04   0.972446E+01   0.554446E-01  -0.676154E+02
   490   0.236387E+04   0.958332E+01   0.556372E-01  -0.669433E+02
   491   0.237305E+04   0.944442E+01   0.558299E-01  -0.662453E+02
   492   0.238223E+04   0.930851E+01   0.560226E-01  -0.655209E+02
   493   0.239126E+04   0.917411E+01   0.562155E-01  -0.647683E+02
   494   0.240014E+04   0.904417E+01   0.564083E-01  -0.639915E+02
   495   0.240880E+04   0.891647E+01   0.566011E-01  -0.631888E+02
   496   0.241731E+04   0.879250E+01   0.567939E-01  -0.623618E+02
   497   0.242567E+04   0.867151E+01   0.569866E-01  -0.615097E+02
   498   0.243388E+04   0.855276E+01   0.571792E-01  -0.606355E+02
   499   0.244202E+04   0.843846E+01   0.573717E-01  -0.597362E+02
   500   0.244994E+04   0.832640E+01   0.575641E-01  -0.588162E+02
   501   0.245755E+04   0.821880E+01   0.577562E-01  -0.578741E+02
   502   0.246517E+04   0.811492E+01   0.579482E-01  -0.569099E+02
   503   0.247249E+04   0.801400E+01   0.581400E-01  -0.559258E+02
   504   0.247959E+04   0.791679E+01   0.583315E-01  -0.549202E+02
   505   0.248669E+04   0.782404E+01   0.585227E-01  -0.538971E+02
   506   0.249341E+04   0.773514E+01   0.587136E-01  -0.528540E+02
   507   0.250007E+04   0.764979E+01   0.589042E-01  -0.517933E+02
   508   0.250642E+04   0.756903E+01   0.590943E-01  -0.507143E+02
   509   0.251263E+04   0.749190E+01   0.592841E-01  -0.496198E+02
   510   0.251854E+04   0.741905E+01   0.594735E-01  -0.485092E+02
   511   0.252438E+04   0.735020E+01   0.596624E-01  -0.473824E+02
   512   0.252993E+04   0.728578E+01   0.598508E-01  -0.462410E+02
   513   0.253532E+04   0.722557E+01   0.600387E-01  -0.450865E+02
   514   0.254049E+04   0.716987E+01   0.602261E-01  -0.439187E+02
   515   0.254545E+04   0.711859E+01   0.604128E-01  -0.427379E+02
   516   0.255018E+04   0.707181E+01   0.605990E-01  -0.415453E+02
   517   0.255461E+04   0.702968E+01   0.607845E-01  -0.403419E+02
   518   0.255890E+04   0.699204E+01   0.609694E-01  -0.391282E+02
   519   0.256304E+04   0.695911E+01   0.611536E-01  -0.379036E+02
   520   0.256688E+04   0.693083E+01   0.613371E-01  -0.366711E+02
   521   0.257043E+04   0.690725E+01   0.615198E-01  -0.354306E+02
   522   0.257376E+04   0.688861E+01   0.617017E-01  -0.341822E+02
   523   0.257694E+04   0.687475E+01   0.618829E-01  -0.329272E+02
   524   0.257990E+04   0.686567E+01   0.620632E-01  -0.316666E+02
   525   0.258249E+04   0.686151E+01   0.622426E-01  -0.303995E+02
   526   0.258494E+04   0.686228E+01   0.624212E-01  -0.291281E+02
   527   0.258731E+04   0.686797E+01   0.625989E-01  -0.278532E+02
   528   0.258931E+04   0.687858E+01   0.627756E-01  -0.265762E+02
   529   0.259110E+04   0.689441E+01   0.629514E-01  -0.252958E+02
   530   0.259258E+04   0.691522E+01   0.631261E-01  -0.240155E+02
   531   0.259407E+04   0.694096E+01   0.632999E-01  -0.227325E+02
   532   0.259512E+04   0.697190E+01   0.634727E-01  -0.214503E+02
   533   0.259595E+04   0.700790E+01   0.636443E-01  -0.201691E+02
   534   0.259655E+04   0.704903E+01   0.638149E-01  -0.188895E+02
   535   0.259694E+04   0.709537E+01   0.639844E-01  -0.176123E+02
   536   0.259710E+04   0.714677E+01   0.641528E-01  -0.163375E+02
   537   0.259712E+04   0.720329E+01   0.643201E-01  -0.150665E+02
   538   0.259677E+04   0.726509E+01   0.644861E-01  -0.138001E+02
   539   0.259628E+04   0.733186E+01   0.646510E-01  -0.125391E+02
   540   0.259556E+04   0.740406E+01   0.648147E-01  -0.112841E+02
   541   0.259455E+04   0.748123E+01   0.649772E-01  -0.100351E+02
   542   0.259339E+04   0.756360E+01   0.651384E-01  -0.879442E+01
   543   0.259194E+04   0.765124E+01   0.652984E-01  -0.756155E+01
   544   0.259034E+04   0.774400E+01   0.654571E-01  -0.633745E+01
   545   0.258845E+04   0.784188E+01   0.656146E-01  -0.512270E+01
   546   0.258641E+04   0.794465E+01   0.657707E-01  -0.391834E+01
   547   0.258407E+04   0.805254E+01   0.659255E-01  -0.272465E+01
   548   0.258159E+04   0.816555E+01   0.660790E-01  -0.154265E+01
   549   0.257889E+04   0.828368E+01   0.662311E-01  -0.373052E+00
   550   0.257597E+04   0.840692E+01   0.663819E-01   0.783593E+00
   551   0.257290E+04   0.853528E+01   0.665313E-01   0.192668E+01
   552   0.256953E+04   0.866875E+01   0.666794E-01   0.305515E+01
   553   0.256602E+04   0.880584E+01   0.668260E-01   0.416878E+01
   554   0.256229E+04   0.894953E+01   0.669713E-01   0.526676E+01
   555   0.255834E+04   0.909759E+01   0.671151E-01   0.634831E+01
   556   0.255417E+04   0.925074E+01   0.672576E-01   0.741327E+01
   557   0.254985E+04   0.940825E+01   0.673986E-01   0.845989E+01
   558   0.254531E+04   0.957161E+01   0.675381E-01   0.948876E+01
   559   0.254055E+04   0.973858E+01   0.676763E-01   0.104992E+02
   560   0.253571E+04   0.990990E+01   0.678130E-01   0.114896E+02
   561   0.253051E+04   0.100863E+02   0.679482E-01   0.124602E+02
   562   0.252532E+04   0.102678E+02   0.680819E-01   0.134100E+02
   563   0.251990E+04   0.104529E+02   0.682142E-01   0.143408E+02
   564   0.251433E+04   0.106439E+02   0.683451E-01   0.152471E+02
   565   0.250855E+04   0.108377E+02   0.684744E-01   0.161329E+02
   566   0.250262E+04   0.110365E+02   0.686023E-01   0.169951E+02
   567   0.249654E+04   0.112390E+02   0.687287E-01   0.178345E+02
   568   0.249032E+04   0.114466E+02   0.688536E-01   0.186495E+02
   569   0.248388E+04   0.116585E+02   0.689770E-01   0.194426E+02
   570   0.247736E+04   0.118740E+02   0.690989E-01   0.202084E+02
   571   0.247063E+04   0.120938E+02   0.692193E-01   0.209492E+02
   572   0.246375E+04   0.123172E+02   0.693382E-01   0.216650E+02
   573   0.245680E+04   0.125442E+02   0.694556E-01   0.223536E+02
   574   0.244970E+04   0.127756E+02   0.695715E-01   0.230165E+02
   575   0.244245E+04   0.130098E+02   0.696860E-01   0.236515E+02
   576   0.243514E+04   0.132483E+02   0.697989E-01   0.242601E+02
   577   0.242760E+04   0.134905E+02   0.699103E-01   0.248408E+02
   578   0.242000E+04   0.137354E+02   0.700202E-01   0.253929E+02
   579   0.241232E+04   0.139847E+02   0.701287E-01   0.259171E+02
   580   0.240457E+04   0.142369E+02   0.702356E-01   0.264113E+02
   581   0.239652E+04   0.144919E+02   0.703411E-01   0.268775E+02
   582   0.238848E+04   0.147505E+02   0.704450E-01   0.273138E+02
   583   0.238037E+04   0.150120E+02   0.705475E-01   0.277192E+02
   584   0.237218E+04   0.152763E+02   0.706485E-01   0.280953E+02
   585   0.236392E+04   0.155434E+02   0.707480E-01   0.284406E+02
   586   0.235552E+04   0.158127E+02   0.708461E-01   0.287552E+02
   587   0.234712E+04   0.160855E+02   0.709427E-01   0.290390E+02
   588   0.233857E+04   0.163605E+02   0.710378E-01   0.292906E+02
   589   0.232995E+04   0.166383E+02   0.711315E-01   0.295115E+02
   590   0.232126E+04   0.169175E+02   0.712237E-01   0.297008E+02
   591   0.231257E+04   0.172002E+02   0.713146E-01   0.298580E+02
   592   0.230381E+04   0.174837E+02   0.714039E-01   0.299822E+02
   593   0.229498E+04   0.177707E+02   0.714919E-01   0.300756E+02
   594   0.228600E+04   0.180591E+02   0.715785E-01   0.301355E+02
   595   0.227702E+04   0.183481E+02   0.716637E-01   0.301638E+02
   596   0.226812E+04   0.186407E+02   0.717475E-01   0.301585E+02
   597   0.225914E+04   0.189325E+02   0.718299E-01   0.301210E+02
   598   0.225032E+04   0.192272E+02   0.719110E-01   0.300506E+02
   599   0.224135E+04   0.195232E+02   0.719907E-01   0.299480E+02
   600   0.223231E+04   0.198206E+02   0.720691E-01   0.298118E+02
   601   0.222326E+04   0.201194E+02   0.721462E-01   0.296427E+02
   602   0.221422E+04   0.204182E+02   0.722220E-01   0.294399E+02
   603   0.220511E+04   0.207190E+02   0.722966E-01   0.292058E+02
   604   0.219615E+04   0.210198E+02   0.723698E-01   0.289380E+02
   605   0.218711E+04   0.213212E+02   0.724419E-01   0.286374E+02
   606   0.217815E+04   0.216233E+02   0.725127E-01   0.283041E+02
   607   0.216896E+04   0.219260E+02   0.725823E-01   0.279379E+02
   608   0.216000E+04   0.222294E+02   0.726507E-01   0.275389E+02
   609   0.215112E+04   0.225319E+02   0.727179E-01   0.271072E+02
   610   0.214216E+04   0.228344E+02   0.727841E-01   0.266428E+02
   611   0.213328E+04   0.231375E+02   0.728490E-01   0.261463E+02
   612   0.212447E+04   0.234413E+02   0.729129E-01   0.256186E+02
   613   0.211559E+04   0.237421E+02   0.729758E-01   0.250575E+02
   614   0.210685E+04   0.240443E+02   0.730375E-01   0.244644E+02
   615   0.209812E+04   0.243449E+02   0.730983E-01   0.238401E+02
   616   0.208946E+04   0.246462E+02   0.731580E-01   0.231847E+02
   617   0.208095E+04   0.249466E+02   0.732168E-01   0.224981E+02
   618   0.207244E+04   0.252463E+02   0.732746E-01   0.217796E+02
   619   0.206393E+04   0.255459E+02   0.733315E-01   0.210321E+02
   620   0.205564E+04   0.258425E+02   0.733875E-01   0.202535E+02
   621   0.204728E+04   0.261390E+02   0.734426E-01   0.194446E+02
   622   0.203906E+04   0.264340E+02   0.734969E-01   0.186052E+02
   623   0.203100E+04   0.267267E+02   0.735503E-01   0.177377E+02
   624   0.202293E+04   0.270179E+02   0.736030E-01   0.168406E+02
   625   0.201493E+04   0.273075E+02   0.736549E-01   0.159138E+02
   626   0.200709E+04   0.275956E+02   0.737061E-01   0.149589E+02
   627   0.199939E+04   0.278815E+02   0.737565E-01   0.139759E+02
   628   0.199176E+04   0.281651E+02   0.738063E-01   0.129647E+02
   629   0.198428E+04   0.284464E+02   0.738555E-01   0.119262E+02
   630   0.197680E+04   0.287255E+02   0.739040E-01   0.108595E+02
   631   0.196946E+04   0.290023E+02   0.739519E-01   0.976771E+01
   632   0.196235E+04   0.292761E+02   0.739993E-01   0.864852E+01
   633   0.195523E+04   0.295484E+02   0.740461E-01   0.750416E+01
   634   0.194834E+04   0.298163E+02   0.740924E-01   0.633465E+01
   635   0.194159E+04   0.300826E+02   0.741382E-01   0.514035E+01
   636   0.193484E+04   0.303467E+02   0.741836E-01   0.392193E+01
   637   0.192831E+04   0.306056E+02   0.742286E-01   0.267878E+01
   638   0.192193E+04   0.308630E+02   0.742732E-01   0.141306E+01
   639   0.191569E+04   0.311160E+02   0.743174E-01   0.123797E+00
   640   0.190960E+04   0.313667E+02   0.743613E-01  -0.118743E+01
   641   0.190366E+04   0.316137E+02   0.744049E-01  -0.252065E+01
   642   0.189778E+04   0.318563E+02   0.744481E-01  -0.387510E+01
   643   0.189213E+04   0.320966E+02   0.744912E-01  -0.525031E+01
   644   0.188669E+04   0.323311E+02   0.745340E-01  -0.664562E+01
   645   0.188133E+04   0.325626E+02   0.745766E-01  -0.806074E+01
   646   0.187611E+04   0.327903E+02   0.746191E-01  -0.949501E+01
   647   0.187119E+04   0.330137E+02   0.746614E-01  -0.109483E+02
   648   0.186627E+04   0.332334E+02   0.747036E-01  -0.124187E+02
   649   0.186163E+04   0.334479E+02   0.747457E-01  -0.139069E+02
   650   0.185715E+04   0.336580E+02   0.747878E-01  -0.154116E+02
   651   0.185280E+04   0.338652E+02   0.748298E-01  -0.169326E+02
   652   0.184861E+04   0.340672E+02   0.748718E-01  -0.184693E+02
   653   0.184471E+04   0.342633E+02   0.749138E-01  -0.200202E+02
   654   0.184087E+04   0.344558E+02   0.749559E-01  -0.215845E+02
   655   0.183719E+04   0.346438E+02   0.749980E-01  -0.231629E+02
   656   0.183379E+04   0.348268E+02   0.750402E-01  -0.247541E+02
   657   0.183054E+04   0.350046E+02   0.750826E-01  -0.263565E+02
   658   0.182736E+04   0.351780E+02   0.751251E-01  -0.279708E+02
   659   0.182455E+04   0.353463E+02   0.751678E-01  -0.295957E+02
   660   0.182188E+04   0.355088E+02   0.752107E-01  -0.312302E+02
   661   0.181936E+04   0.356661E+02   0.752538E-01  -0.328731E+02
   662   0.181705E+04   0.358191E+02   0.752971E-01  -0.345256E+02
   663   0.181489E+04   0.359670E+02   0.753407E-01  -0.361865E+02
   664   0.181295E+04   0.361083E+02   0.753846E-01  -0.378534E+02
   665   0.181115E+04   0.362445E+02   0.754289E-01  -0.395272E+02
   666   0.180957E+04   0.363756E+02   0.754734E-01  -0.412062E+02
   667   0.180820E+04   0.365010E+02   0.755184E-01  -0.428906E+02
   668   0.180691E+04   0.366212E+02   0.755637E-01  -0.445797E+02
   669   0.180598E+04   0.367356E+02   0.756095E-01  -0.462718E+02
   670   0.180512E+04   0.368443E+02   0.756557E-01  -0.479656E+02
   671   0.180456E+04   0.369486E+02   0.757023E-01  -0.496626E+02
   672   0.180406E+04   0.370456E+02   0.757495E-01  -0.513613E+02
   673   0.180385E+04   0.371383E+02   0.757971E-01  -0.530595E+02
